family_combined,name,cost_unit,qtt,cost,description,creation_date,modification_date,billed_person_id,customer_name
7 - Mobile,Business Smartphone 50 Go,26.0,1.0,26.0,,2024-06-17 09:29:23,2025-03-20 10:29:06,580793,COFRINO FROID ET MACHINES
7 - Mobile,Business Smartphone 20 Go,19.0,13.0,247.0,,2019-09-06 14:15:51,2025-04-03 09:12:55,580793,COFRINO FROID ET MACHINES
7 - Mobile,Business smartphone 10 Go,17.0,11.0,187.0,,2019-09-06 14:15:51,2025-03-20 10:29:06,580793,COFRINO FROID ET MACHINES
1 - Licenses and options,Accès Voix IP Full illimité - 4 Canaux,96.0,1.0,96.0,,2024-03-07 13:46:26,2025-05-14 08:10:57,1432569,COLLEGE GEORGES REMI HERGE
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.7,5.0,3.5,,2024-03-07 13:46:26,2025-05-14 08:10:57,1432569,COLLEGE GEORGES REMI HERGE
6 - Hardware,Location Passerelle IP pour PABX - 4 com,12.0,1.0,12.0,,2024-03-07 13:46:26,2025-05-14 08:10:57,1432569,COLLEGE GEORGES REMI HERGE
7 - Mobile,Business Smartphone 50 Go,21.5,2.0,43.0,,2025-03-21 14:57:26,2025-05-14 08:10:57,1432569,COLLEGE GEORGES REMI HERGE
1 - Licenses and options,Accès Voix IP Full illimité - 6 Canaux,159.0,1.0,159.0,,2024-01-25 09:43:24,2024-03-26 15:43:23,1388614,COLLEGE LE TRIOLO
1 - Licenses and options,Remise Client,-30.0,1.0,-30.0,,2024-01-25 09:43:24,2024-01-25 09:43:24,1388614,COLLEGE LE TRIOLO
3 - Access links,Support Téléphonie IP - Accès Internet Mobile Plus - 4G,10.0,1.0,10.0,,2024-01-25 09:43:24,2024-01-25 09:43:24,1388614,COLLEGE LE TRIOLO
4 - Numbers and portabilities,Numéro direct - SDA Supplémentaire,0.7,10.0,7.0,,2024-01-25 09:43:24,2024-01-25 09:43:24,1388614,COLLEGE LE TRIOLO
6 - Hardware,Location Passerelle IP pour PABX - 6 com,15.0,1.0,15.0,,2024-01-25 09:43:24,2024-01-25 09:43:24,1388614,COLLEGE LE TRIOLO
6 - Hardware,Routeur Internet 4G,5.0,1.0,5.0,,2024-01-25 09:43:24,2024-01-25 09:43:24,1388614,COLLEGE LE TRIOLO
7 - Mobile,Business Smartphone 1 Go,9.0,1.0,9.0,,2024-12-05 13:13:39,2024-12-05 13:13:39,1388614,COLLEGE LE TRIOLO
1 - Licenses and options,Accès Voix IP Full illimité - 4 Canaux,106.0,1.0,106.0,,2023-11-09 14:16:15,2024-04-29 15:44:39,1333091,COLLEGE SIMONE DE BEAUVOIR
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,59.0,1.0,59.0,,2023-11-09 14:16:15,2024-03-29 14:24:40,1333091,COLLEGE SIMONE DE BEAUVOIR
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.7,10.0,7.0,,2023-11-09 14:16:15,2023-12-01 12:32:31,1333091,COLLEGE SIMONE DE BEAUVOIR
6 - Hardware,Location Passerelle IP pour PABX - 4 com,12.0,1.0,12.0,,2023-11-09 14:16:15,2023-12-01 12:32:31,1333091,COLLEGE SIMONE DE BEAUVOIR
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,5.0,1.0,5.0,,2023-11-09 14:26:25,2024-03-29 14:24:40,1333091,COLLEGE SIMONE DE BEAUVOIR
7 - Mobile,Business Smartphone 1 Go,9.0,1.0,9.0,,2024-06-17 16:31:13,2024-06-17 16:31:13,1333091,COLLEGE SIMONE DE BEAUVOIR
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,120.0,1.0,120.0,,2024-02-20 10:05:44,2024-03-26 15:52:54,1286221,COMMUNE DE LANNOY
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,10.0,12.0,120.0,,2024-02-20 10:05:44,2024-03-26 15:52:54,1286221,COMMUNE DE LANNOY
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,55.0,1.0,55.0,Médiathèque,2024-02-20 10:05:44,2024-03-26 15:52:54,1286221,COMMUNE DE LANNOY
3 - Access links,Accès Internet 4G,15.0,2.0,30.0,Salle H.E (Polyvalente) & Salle D.D,2024-02-20 10:05:44,2024-02-20 10:05:44,1286221,COMMUNE DE LANNOY
3 - Access links,Fibre FTTO 20Mbps / Burst 100Mbps Max,239.0,1.0,239.0,Mairie,2024-02-20 10:05:44,2024-02-20 10:05:44,1286221,COMMUNE DE LANNOY
1 - Licenses and options,Application Fax 2 Mail / Mail 2 Fax,12.0,1.0,12.0,,2020-06-26 16:38:22,2024-03-26 16:06:24,517498,COMMUNE DE MAROEUIL
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,10.0,21.0,210.0,,2020-06-26 16:49:06,2024-03-26 16:06:24,517498,COMMUNE DE MAROEUIL
3 - Access links,Abonnement ADSL,39.0,1.0,39.0,Réseau Orange,2020-04-27 16:50:38,2022-11-24 09:18:10,517498,COMMUNE DE MAROEUIL
3 - Access links,Abonnement Fibre FTTH + Routeur - Site Bibliothèque,79.0,1.0,79.0,,2022-09-15 11:06:34,2022-11-24 09:18:10,517498,COMMUNE DE MAROEUIL
3 - Access links,Abonnement Fibre FTTH + Routeur - Site Mairie,79.0,1.0,79.0,,2022-09-15 11:06:34,2022-11-24 09:18:10,517498,COMMUNE DE MAROEUIL
3 - Access links,Abonnement Fibre FTTH + Routeur - Site Yourcenar,79.0,1.0,79.0,,2021-01-14 16:50:00,2022-12-23 10:18:16,517498,COMMUNE DE MAROEUIL
3 - Access links,Abonnement Fibre FTTH + Routeur - site Services Techniques,79.0,1.0,79.0,,2024-05-02 13:45:33,2024-05-02 13:45:33,517498,COMMUNE DE MAROEUIL
7 - Mobile,Business Compteur,5.0,6.0,30.0,,2020-03-02 10:24:55,2022-11-24 09:18:10,517498,COMMUNE DE MAROEUIL
7 - Mobile,Business Smartphone Data,24.0,2.0,48.0,,2020-03-02 10:24:55,2022-11-24 09:18:10,517498,COMMUNE DE MAROEUIL
7 - Mobile,Business Voix illimitée - Alarme,15.0,1.0,15.0,,2021-09-06 10:30:10,2022-11-24 09:18:10,517498,COMMUNE DE MAROEUIL
8 - Various,Remise N'co Services,-4.0,1.0,-4.0,,2022-06-09 10:52:31,2022-11-24 09:18:10,517498,COMMUNE DE MAROEUIL
7 - Mobile,Business Data 1 Go,8.0,1.0,8.0,Appareil procès verbaux,2025-01-30 11:55:00,2025-01-30 11:55:00,1576588,COMMUNE DE NOYELLES LES SECLIN
7 - Mobile,Business Smartphone 1 Go - Orange,10.0,7.0,70.0,,2024-09-23 11:40:50,2024-10-25 10:58:11,1576588,COMMUNE DE NOYELLES LES SECLIN
7 - Mobile,Business Smartphone 20 Go - Orange,19.0,1.0,19.0,,2024-12-02 11:06:41,2024-12-02 11:06:41,1576588,COMMUNE DE NOYELLES LES SECLIN
7 - Mobile,Business Smartphone 5 Go - Orange,15.0,1.0,15.0,,2024-10-25 10:58:11,2024-10-25 10:58:11,1576588,COMMUNE DE NOYELLES LES SECLIN
1 - Licenses and options,Application Softphone Doko,10.0,1.0,10.0,Ecole ,2020-05-18 17:12:09,2024-03-26 16:07:41,593553,COMMUNE DE PREMESQUES
1 - Licenses and options,Coeur de système Standard Téléphonique,90.0,1.0,90.0,,2024-04-29 14:40:05,2024-04-29 14:40:05,593553,COMMUNE DE PREMESQUES
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,10.0,13.0,130.0,,2019-09-30 18:12:09,2024-04-29 14:31:15,593553,COMMUNE DE PREMESQUES
3 - Access links,Lien 4G - Ateliers Municipaux,20.0,1.0,20.0,,2024-11-07 13:55:31,2024-11-07 13:55:31,593553,COMMUNE DE PREMESQUES
3 - Access links,Lien 4G - Salle des sports,20.0,1.0,20.0,,2024-11-07 13:55:31,2024-11-07 13:55:31,593553,COMMUNE DE PREMESQUES
3 - Access links,Fibre FTTH + Routeur - Ecole,59.0,1.0,59.0,,2022-09-02 08:51:08,2024-04-29 14:18:05,593553,COMMUNE DE PREMESQUES
3 - Access links,Fibre FTTH + Routeur - Mairie,59.0,1.0,59.0,,2020-10-14 14:45:36,2024-04-29 14:31:15,593553,COMMUNE DE PREMESQUES
3 - Access links,Fibre FTTH + Routeur - Maison des Associations,59.0,1.0,59.0,,2024-04-29 14:20:57,2024-04-29 14:31:15,593553,COMMUNE DE PREMESQUES
3 - Access links,Fibre FTTH + Routeur - Salle Saint Laurent,59.0,1.0,59.0,,2024-04-29 14:18:05,2024-04-29 14:31:15,593553,COMMUNE DE PREMESQUES
7 - Mobile,Business Smartphone 1 Go,12.0,1.0,12.0,,2023-06-27 10:17:46,2024-04-29 14:41:04,593553,COMMUNE DE PREMESQUES
7 - Mobile,Business Précision,5.0,10.0,50.0,,2019-09-30 18:16:26,2022-12-01 17:20:28,593553,COMMUNE DE PREMESQUES
7 - Mobile,Business Smartphone 20 Go,24.0,1.0,24.0,,2019-09-30 18:16:26,2024-04-29 14:41:04,593553,COMMUNE DE PREMESQUES
7 - Mobile,Business Smartphone 5 Go,18.0,10.0,180.0,,2019-09-30 18:16:26,2024-10-03 09:45:56,593553,COMMUNE DE PREMESQUES
7 - Mobile,M2M 20 Mo,2.8,4.0,11.2,,2019-10-28 15:39:05,2022-12-01 17:20:28,593553,COMMUNE DE PREMESQUES
8 - Various,Remise commerciale,-5.0,1.0,-5.0,,2022-09-02 08:51:08,2022-12-01 17:20:28,593553,COMMUNE DE PREMESQUES
7 - Mobile,Business Smartphone 1 Go,11.9,1.0,11.9,,2019-09-10 16:05:04,2024-12-12 14:06:05,594448,CONDEV FRANCE
7 - Mobile,Business Smartphone 20 Go,19.9,1.0,19.9,,2024-12-12 14:06:05,2024-12-12 14:06:05,594448,CONDEV FRANCE
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,25.0,1.0,25.0,,2019-07-31 09:25:03,2025-03-13 11:45:54,517449,CORNILLE SA
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,15.0,4.0,60.0,,2019-07-31 09:25:03,2025-03-13 11:45:54,517449,CORNILLE SA
3 - Access links,Fibre Mutualisée,54.0,1.0,54.0,,2025-03-27 11:54:48,2025-03-27 11:54:48,517449,CORNILLE SA
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.5,6.0,3.0,,2019-07-31 09:25:03,2025-03-13 11:45:54,517449,CORNILLE SA
3 - Access links,Fibre 100 Mbps,310.0,1.0,310.0,,2025-04-14 15:35:53,2025-04-14 15:38:39,359500,CREA PROD
6 - Hardware,Location Routeur,10.0,1.0,10.0,,2025-04-14 15:35:53,2025-04-14 15:38:39,359500,CREA PROD
7 - Mobile,Business Smartphone 20 Go,20.0,6.0,120.0,,2025-04-14 16:39:13,2025-05-03 08:49:27,1713576,CREAVI
7 - Mobile,Business Smartphone 50 Go,30.0,2.0,60.0,,2025-04-14 15:53:28,2025-05-03 08:49:27,1713576,CREAVI
1 - Licenses and options,Abonnement DETOXIO 10-25 IP,43.0,1.0,43.0,,2022-06-28 16:41:44,2025-03-27 15:29:17,992972,CREIDEO
1 - Licenses and options,Licence Utilisateur,12.5,7.0,87.5,,2025-04-14 11:31:46,2025-04-14 11:31:46,992972,CREIDEO
1 - Licenses and options,Téléphonie Hébergée - Standard,20.0,1.0,20.0,,2025-04-14 11:31:46,2025-04-14 11:31:46,992972,CREIDEO
4 - Numbers and portabilities,Numéro Direct - SDA,0.4,1.0,0.4,,2025-04-14 11:31:46,2025-04-14 11:31:46,992972,CREIDEO
6 - Hardware,Abonnement équipements protégés,1.5,17.0,25.5,,2022-06-28 16:41:44,2025-03-27 15:29:17,992972,CREIDEO
1 - Licenses and options,Centrex hebergé 1 poste,19.0,1.0,19.0,,2019-09-30 18:04:00,2024-08-13 10:09:14,571946,CUZCO TP
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,79.0,1.0,79.0,,2020-02-03 10:39:07,2024-03-26 16:13:37,571946,CUZCO TP
7 - Mobile,Business Smartphone 20 Go,25.0,3.0,75.0,,2022-07-21 14:35:18,2024-03-26 16:11:52,571946,CUZCO TP
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,13.0,3.0,39.0,,2019-04-24 14:13:47,2024-02-29 14:42:57,519718,DELEU IMMOBILIER (Mouvaux)
2 - Telephone lines,Hébergement Coeur de système - Téléphonie IP,20.0,1.0,20.0,,2019-04-24 14:13:47,2024-03-25 14:57:30,519718,DELEU IMMOBILIER (Mouvaux)
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,64.0,1.0,64.0,,2019-04-24 10:12:50,2024-02-29 14:42:57,519718,DELEU IMMOBILIER (Mouvaux)
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.5,7.0,3.5,,2019-05-16 17:29:11,2024-02-29 14:42:57,519718,DELEU IMMOBILIER (Mouvaux)
6 - Hardware,Matériel Informatique - Switch avec installation,7.9,1.0,7.9,,2024-03-26 08:46:09,2024-03-26 08:46:09,519718,DELEU IMMOBILIER (Mouvaux)
2 - Telephone lines,Hébergement Coeur de système - Téléphonie IP,20.0,1.0,20.0,,2019-05-16 14:09:39,2024-03-25 14:55:53,519756,DELEU IMMOBILIER (Roncq)
2 - Telephone lines,Licence utilisateur - Illimité F/M France et 70 destinations,13.0,4.0,52.0,,2019-05-16 14:09:39,2024-02-29 14:44:33,519756,DELEU IMMOBILIER (Roncq)
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,64.0,1.0,64.0,,2019-05-16 14:09:39,2024-03-25 14:57:02,519756,DELEU IMMOBILIER (Roncq)
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.5,8.0,4.0,,2019-05-16 17:27:05,2024-02-29 14:44:33,519756,DELEU IMMOBILIER (Roncq)
6 - Hardware,Matériel Informatique - Switch et Borne avec installation,15.0,1.0,15.0,,2024-03-26 08:47:06,2024-03-26 08:47:06,519756,DELEU IMMOBILIER (Roncq)
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,13.0,3.0,39.0,,2019-04-23 16:53:58,2024-02-29 14:41:02,519673,DELEU IMMOBILIER (Wasquehal) (site principal)
2 - Telephone lines,Hébergement Coeur de système - Téléphonie IP,20.0,1.0,20.0,,2019-04-23 16:53:58,2024-03-25 14:56:40,519673,DELEU IMMOBILIER (Wasquehal) (site principal)
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,64.0,1.0,64.0,,2019-04-23 10:32:18,2024-03-25 14:56:40,519673,DELEU IMMOBILIER (Wasquehal) (site principal)
3 - Access links,Routeur 4G - Lien de Backup Internet,19.0,1.0,19.0,,2024-02-26 14:34:03,2024-02-26 14:34:03,519673,DELEU IMMOBILIER (Wasquehal) (site principal)
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.5,7.0,3.5,,2019-05-16 17:30:47,2024-02-29 14:41:02,519673,DELEU IMMOBILIER (Wasquehal) (site principal)
6 - Hardware,Matériel Informatique - Switch avec installation,7.9,1.0,7.9,,2024-03-26 08:48:50,2024-03-26 08:48:50,519673,DELEU IMMOBILIER (Wasquehal) (site principal)
1 - Licenses and options,Pack Téléphonie Hébergée - 4 Utilisateurs,130.0,1.0,130.0,,2022-09-29 15:59:48,2022-09-29 15:59:48,444462,DIRECT DECOR
8 - Various,Remise commerciale,-30.0,1.0,-30.0,,2022-09-29 15:59:48,2022-09-29 15:59:48,444462,DIRECT DECOR
7 - Mobile,Business Smartphone 1 Go,9.0,1.0,9.0,,2023-10-30 16:31:21,2025-01-30 14:14:33,1278361,DISTRIBUTION DIRECTE D USINE
7 - Mobile,Business Smartphone 20 Go,19.0,3.0,57.0,,2023-11-07 10:30:38,2025-01-30 14:14:33,1278361,DISTRIBUTION DIRECTE D USINE
7 - Mobile,Business Smartphone 5 Go,14.0,2.0,28.0,,2023-10-30 16:31:21,2025-01-30 14:14:33,1278361,DISTRIBUTION DIRECTE D USINE
7 - Mobile,Business Smartphone 50 Go,28.0,1.0,28.0,,2024-03-28 10:12:28,2025-01-30 14:14:33,1278361,DISTRIBUTION DIRECTE D USINE
7 - Mobile,Business Smartphone 20 Go,12.5,1.0,12.5,,2024-07-01 09:11:11,2024-07-01 09:11:11,1542979,DOMINIQUE ZORNIG
1 - Licenses and options,Cloud Firewall - VPN - Coeur de réseau MPLS,25.0,1.0,25.0,,2024-10-31 09:22:26,2024-10-31 09:22:26,1597599,DPMS
6 - Hardware,Location Routeur Evolution,5.0,1.0,5.0,,2024-10-31 09:22:26,2024-10-31 09:22:26,1597599,DPMS
7 - Mobile,Accès Internet mobile 250 Go,89.0,1.0,89.0,,2024-10-31 09:22:26,2024-10-31 09:22:26,1597599,DPMS
7 - Mobile,Business Smartphone 20 Go,19.0,1.0,19.0,,2022-12-23 16:36:42,2024-03-26 16:20:57,1165046,DUEZ CHRISTOPHE
1 - Licenses and options,4 adresses IP publique IPV4,12.0,2.0,24.0,,2024-01-25 10:45:47,2024-03-26 16:22:27,327936,DUPONT RESTAURATION
3 - Access links,Accès Internet - Fibre Dédiée FTTO - 100 Mbps - Symétrique et garanti,443.0,1.0,443.0,FR470,2024-01-25 10:45:47,2024-03-26 16:22:27,327936,DUPONT RESTAURATION
1 - Licenses and options,Hébergement Cloud Plateforme IPBX,25.0,1.0,25.0,,2025-02-10 11:08:27,2025-02-13 11:44:12,821745,EAUTEX SARL
1 - Licenses and options,Licence Téléphonie Hébergée,12.0,2.0,24.0,,2025-02-10 11:08:27,2025-02-13 11:44:12,821745,EAUTEX SARL
2 - Telephone lines,Selection Directe à l'arrivée (S.D.A),0.8,1.0,0.8,,2025-02-10 11:08:27,2025-02-13 11:44:12,821745,EAUTEX SARL
6 - Hardware,Poste Yealink W73 sans fil,4.06,1.0,4.06,,2025-02-10 11:08:27,2025-02-13 11:44:12,821745,EAUTEX SARL
7 - Mobile,Business Smartphone 1 Go,12.0,1.0,12.0,,2024-03-26 09:32:56,2025-02-13 11:44:12,821745,EAUTEX SARL
7 - Mobile,Business Smartphone 20 Go,24.0,3.0,72.0,,2024-03-26 09:32:56,2025-02-13 11:44:12,821745,EAUTEX SARL
7 - Mobile,Business Smartphone 1 Go,9.0,1.0,9.0,,2024-02-22 11:57:18,2024-02-22 11:57:18,1432715,EHPAD NOTRE DAME DE BOULOGNE
7 - Mobile,Business Smartphone 20 Go,24.0,1.0,24.0,,2024-12-26 09:46:20,2025-01-31 10:17:52,1624822,ELECTRICITE GUIDEZ
7 - Mobile,Business Smartphone 20 Go,24.0,1.0,24.0,,2024-12-23 16:13:34,2024-12-23 16:13:34,621996,EMPLOI ET HANDICAP GRAND LILLE
7 - Mobile,Business Smartphone 5 Go,18.0,10.0,180.0,,2024-01-23 14:02:48,2025-05-06 10:03:55,621996,EMPLOI ET HANDICAP GRAND LILLE
7 - Mobile,Remise > 20 lignes,-10.2,1.0,-10.2,,2024-12-23 16:13:34,2025-05-06 10:03:55,621996,EMPLOI ET HANDICAP GRAND LILLE
1 - Licenses and options,Cloud Firewall - VPN - Coeur de réseau MPLS,25.0,1.0,25.0,,2024-12-17 14:18:34,2024-12-17 14:19:27,1541554,ENTREPRISE LIONET - Atelier
1 - Licenses and options,Hébergement cloud plateforme IPBX,25.0,1.0,25.0,,2024-12-17 14:32:50,2024-12-17 14:32:50,1541554,ENTREPRISE LIONET - Atelier
1 - Licenses and options,Licence Téléphonie Hébergée,15.0,7.0,105.0,,2024-12-17 14:32:50,2024-12-17 14:32:50,1541554,ENTREPRISE LIONET - Atelier
1 - Licenses and options,Selection Directe à l'arrivée (S.D.A),0.8,10.0,8.0,,2024-12-17 14:32:50,2024-12-17 14:32:50,1541554,ENTREPRISE LIONET - Atelier
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,59.0,1.0,59.0,,2024-12-17 14:18:34,2024-12-17 14:19:27,1541554,ENTREPRISE LIONET - Atelier
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,5.0,1.0,5.0,,2024-12-17 14:18:34,2024-12-17 14:19:27,1541554,ENTREPRISE LIONET - Atelier
7 - Mobile,Business Smartphone 5 Go,18.0,4.0,72.0,,2024-12-17 14:18:34,2025-01-14 09:07:36,1541554,ENTREPRISE LIONET - Atelier
1 - Licenses and options,Hébergement cloud plateforme IPBX,25.0,1.0,25.0,,2024-12-17 14:37:48,2025-03-10 11:16:54,1622266,ENTREPRISE LIONET - Showroom
1 - Licenses and options,Licence Téléphonie Hébergée,15.0,3.0,45.0,,2024-12-17 14:37:48,2025-03-10 11:16:54,1622266,ENTREPRISE LIONET - Showroom
1 - Licenses and options,Selection Directe à l'arrivée (S.D.A),0.8,3.0,2.4,,2024-12-17 14:37:48,2025-03-10 11:16:54,1622266,ENTREPRISE LIONET - Showroom
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,59.0,1.0,59.0,,2025-02-24 11:57:31,2025-03-10 11:16:54,1622266,ENTREPRISE LIONET - Showroom
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,5.0,1.0,5.0,,2025-02-24 11:57:31,2025-03-10 11:16:54,1622266,ENTREPRISE LIONET - Showroom
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,25.0,1.0,25.0,,2023-08-28 11:44:33,2025-03-18 09:11:50,1289595,EPICURE ING
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,15.0,7.0,105.0,,2023-08-28 11:44:33,2025-03-18 09:11:50,1289595,EPICURE ING
1 - Licenses and options,1 adresse IP publique IPV4,3.0,1.0,3.0,,2023-09-18 09:49:42,2025-03-18 09:11:50,1289595,EPICURE ING
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,59.0,1.0,59.0,,2023-08-28 11:44:33,2025-03-18 09:11:50,1289595,EPICURE ING
5 - Service Pack,Remise sur l'abonnement,-1.5,7.0,-10.5,,2024-11-04 14:24:26,2025-03-18 09:11:50,1289595,EPICURE ING
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,5.0,1.0,5.0,,2023-08-28 11:44:33,2025-03-18 09:11:50,1289595,EPICURE ING
7 - Mobile,Business Smartphone 20 Go,20.0,3.0,60.0,,2023-08-28 11:44:33,2025-03-18 09:11:50,1289595,EPICURE ING
1 - Licenses and options,Hébergement Contact Expérience,99.0,1.0,99.0,,2024-03-05 10:29:34,2024-03-05 10:29:34,807507,EURO COURTAGE
1 - Licenses and options,Remise N'co Services,-10.0,1.0,-10.0,,2024-03-05 10:32:47,2024-03-05 10:32:47,807507,EURO COURTAGE
1 - Licenses and options,Application Softphone Doko,5.0,2.0,10.0,,2024-02-29 14:55:07,2024-02-29 14:56:54,807507,EURO COURTAGE
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations (x6),90.0,1.0,90.0,,2021-03-11 10:42:41,2024-02-29 14:56:54,807507,EURO COURTAGE
1 - Licenses and options,Remise - Application Softphone Doko,-5.0,2.0,-10.0,,2024-02-29 14:56:54,2024-02-29 14:56:54,807507,EURO COURTAGE
1 - Licenses and options,Remise - Licence utilisateur - Illimité F/M France et 70 destinations,-2.0,6.0,-12.0,,2024-02-29 14:56:54,2024-02-29 14:56:54,807507,EURO COURTAGE
3 - Access links,Accès Internet Fibre Mutualisée FTTH - 1 Gbps Max,59.0,1.0,59.0,,2025-03-31 16:58:24,2025-03-31 16:58:24,807507,EURO COURTAGE
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.5,12.0,6.0,,2021-03-11 11:17:10,2024-12-09 09:55:28,807507,EURO COURTAGE
5 - Service Pack,Accès VPN (x8),2.0,8.0,16.0,,2021-05-31 15:38:25,2024-11-07 15:56:43,807507,EURO COURTAGE
5 - Service Pack,Cloud Firewall - VPN - Coeur de réseau MPLS,30.0,1.0,30.0,,2021-03-11 11:17:10,2024-03-26 16:26:27,807507,EURO COURTAGE
6 - Hardware,Location Routeur FTTH,3.0,1.0,3.0,,2025-03-31 16:58:24,2025-03-31 16:58:24,807507,EURO COURTAGE
1 - Licenses and options,Application Softphone Doko,0.0,9.0,0.0,,2024-03-26 16:28:03,2024-09-12 14:29:54,563136,F.A.S. HAUTS DE FRANCE
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,25.0,1.0,25.0,,2020-01-24 11:01:37,2024-03-26 16:28:03,563136,F.A.S. HAUTS DE FRANCE
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,10.0,9.0,90.0,,2021-04-23 11:00:17,2024-09-12 14:29:54,563136,F.A.S. HAUTS DE FRANCE
3 - Access links,Accès Internet - Fibre Access - 100 / 2 Mbps,110.0,1.0,110.0,,2021-02-03 15:54:37,2024-03-26 16:29:24,563136,F.A.S. HAUTS DE FRANCE
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,7.0,1.0,7.0,,2021-02-03 15:54:37,2024-03-26 16:28:03,563136,F.A.S. HAUTS DE FRANCE
1 - Licenses and options,Licence Consultation  ,14.0,2.0,28.0,,2019-08-27 11:30:06,2023-06-22 10:12:49,569160,FERRANTELLI
1 - Licenses and options,Licence Premium Sunbren,47.0,10.0,470.0,,2019-08-27 11:20:39,2023-06-22 10:12:49,569160,FERRANTELLI
1 - Licenses and options,Serveur Sunbren avec PRA,50.0,1.0,50.0,,2019-08-27 11:20:39,2023-06-22 10:12:49,569160,FERRANTELLI
1 - Licenses and options,Upgrade stockage 170 Go,85.0,1.0,85.0,,2020-09-01 17:06:41,2024-08-20 14:12:47,569160,FERRANTELLI
2 - Telephone lines,Accès Numéris - Illimités Fixe,40.0,2.0,80.0,03.20.42.24.34,2019-07-12 09:03:03,2023-06-22 10:12:49,569160,FERRANTELLI
2 - Telephone lines,Ligne Analogique,17.0,1.0,17.0,03.20.42.20.24 ,2019-07-12 09:03:03,2023-06-22 10:12:49,569160,FERRANTELLI
3 - Access links,Fibre FTTH Orange 1Gbps/200 Mbps - Routeur inclus,74.0,1.0,74.0,,2022-01-13 10:14:48,2023-06-22 10:12:49,569160,FERRANTELLI
3 - Access links,Galet 4G,10.0,1.0,10.0,Vito,2024-05-28 14:51:13,2024-05-28 14:51:13,569160,FERRANTELLI
7 - Mobile,Accès Internet Mobile 50 Go,26.0,1.0,26.0,Routeur 4G,2024-05-02 10:37:23,2025-02-24 10:36:33,569160,FERRANTELLI
7 - Mobile,Business Smartphone 10 Go,23.0,1.0,23.0,Kamel,2023-05-02 10:21:54,2024-05-28 14:42:43,569160,FERRANTELLI
7 - Mobile,Data only 100 Go,69.0,1.0,69.0,,2020-03-16 16:03:42,2023-06-22 10:12:49,569160,FERRANTELLI
7 - Mobile,Forfait business data 10 Go,26.0,8.0,208.0,,2019-08-27 11:20:39,2023-06-22 10:12:49,569160,FERRANTELLI
7 - Mobile,Forfait business data 20 Go,30.0,1.0,30.0,,2021-02-24 15:04:04,2023-06-29 08:53:03,569160,FERRANTELLI
7 - Mobile,Forfait business data 50 Go,39.0,2.0,78.0,,2019-08-27 11:20:39,2023-06-29 08:53:03,569160,FERRANTELLI
5 - Service Pack,Service de contrôle des bornes wifi,3.5,1.0,3.5,,2022-02-01 21:44:23,2022-02-01 21:44:23,531603,FIBR' & CO
1 - Licenses and options,Application Softphone Doko,0.0,2.0,0.0,,2022-12-23 14:48:51,2024-03-26 16:39:58,1154264,FINANCEMENT DU CAMBRESIS - MEILLEUR TAUX CAMBRAI
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,20.0,1.0,20.0,,2022-12-23 14:48:51,2024-03-26 16:39:58,1154264,FINANCEMENT DU CAMBRESIS - MEILLEUR TAUX CAMBRAI
